A00-B99;;;;;A00-B99. ДЕЯКІ ІНФЕКЦІЙНІ ТА ПАРАЗИТАРНІ ХВОРОБИ;;
;;;Y52.80;;Антиварикозні лікарські засоби, в тому числі склерозивні агенти;;
;;;Y52.90;;Iнші та неуточнені лікарські препарати, які діють переважно на серцевосудинну систему;;
;;Y53;;;Y53. Препарати, які діють переважно на органи травлення;;
;;;Y53.00;;Антагоністи гістамінових Н2рецепторів;;
;;;Y53.10;;Iнші антациди та лікарські засоби, які пригнічують секрецію шлункового соку;;
;;;Y53.20;;Подразливі проносні засоби;;
;;;Y53.30;;Сольові та осмотичні проносні засоби;;
;;;Y53.40;;Iнші проносні засоби;;
;;;Y53.50;;Препарати, які стимулюють травлення ;;
;;;Y53.60;;Протидіарейні лікарські засоби ;;
;;;Y53.70;;Блювотні засоби;;
;;;Y53.80;;Iнші засоби, які діють переважно на шлунковокишковий тракт;;
;;;Y53.90;;Препарати, що діють переважно на шлунковокишковий тракт, неуточнені;;
;;Y54;;;Y54. Препарати, які діють переважно на водносольовий  і мінеральний обмін та обмін сечової кислоти;;
;;;Y54.00;;Мінералокортикоїди;;
;;;Y54.10;;Антагоністи мінералокортикоїдів (альдостеронові антагоністи);;
;;;Y54.20;;Iнгібітори карбоангідрази;;
;;;Y54.30;;Похідні бензотіадіазину;;
;;;Y54.40;;Петльові діуретики;;
;;;Y54.50;;Iнші діуретики;;
;;;Y54.60;;Препарати, які діють на електролітний, енергетичний та водний баланс;;
;;;Y54.70;;Препарати, які впливають на обмін кальцію;;
;;;Y54.80;;Препарати, які впливають на обмін сечової кислоти;;
;;;Y54.90;;Мінеральні солі, не класифіковані в інших рубриках;;
;;Y55;;;Y55. Препарати, які діють переважно на гладку і скелетну мускулатуру та на органи дихання;;
;;;Y55.00;;Гормональні препарати групи окситоцину;;
;;;Y55.10;;Міорелаксанти (блокатори Нхолінорецепторів скелетних м'язів);;
;;;Y55.20;;Iнші та неуточнені лікарські засоби, які діють переважно на м’язи;;
;;;Y55.30;;Протикашльові засоби;;
;;;Y55.40;;Відхаркувальні засоби;;
;;;Y55.50;;Лікарські засоби, які використовують при нежиті ;;
;;;Y55.60;;Протиастматичні засоби, не класифіковані в інших рубриках;;
;;;Y55.70;;Iнші та неуточнені лікарські засоби, які діють переважно на органи дихання;;
;;Y56;;;Y56. Препарати місцевої дії, які діють переважно на шкіру і слизову оболонку, та засоби, які використовуються в офтальмологічній, оториноларингологічній і стоматологічній практиці;;
;;;Y56.00;;Протигрибкові, протиінфекційні та протизапальні лікарські засоби місцевої дії, не класифіковані в інших рубриках ;;
;;;Y56.10;;Противозудні засоби ;;
;;;Y56.20;;В'яжучі засоби та детергенти місцевої дії;;
;;;Y56.30;;Пом'якшувальні, зменшуючі подразнення та захисні засоби;;
;;;Y56.40;;Кератолітичні, кератопластичні та інші лікарські засоби та препарати для лікування волосся;;
;;;Y56.50;;Лікарські засоби та препарати, що застосовуються в офтальмологічній практиці;;
;;;Y56.60;;Лікарські засоби та препарати, що застосовуються в оториноларингологічній практиці;;
;;;Y56.70;;Лікарські засоби місцевої дії, які застовуються в стоматологічній практиці;;
;;;Y56.80;;Iнші препарати місцевої дії;;
;;;Y56.90;;Лікарський засіб місцевої дії, неуточнений;;
;;Y57;;;Y57. Інші та неуточнені лікарські засоби і медикаменти;;
;;;Y57.00;;Препарати, що пригнічують апетит (анорексигенні засоби);;
;;;Y57.10;;Ліпотропні засоби;;
;;;Y57.20;;Антидоти та комплексони, не класифіковані в інших рубриках;;
;;;Y57.30;;Спеціальні засоби для лікування алкоголізму, які викликають непереносимість до алкоголю;;
;;;Y57.40;;Фармацевтичні наповнювачі;;
;;;Y57.50;;Рентгеноконтрастні засоби;;
;;;Y57.60;;Iнші діагностичні препарати;;
;;;Y57.70;;Вітаміни, не класифіковані в інших рубриках;;
;;;Y57.80;;Iнші лікарські засоби та медикаменти;;
;;;Y57.90;;Лікарські засоби чи медикаменти, неуточнені;;
;;Y58;;;Y58. Бактеріальні вакцини;;
;;;Y58.00;;Вакцина БЦЖ;;
;;;Y58.10;;Черевнотифозна та паратифозна вакцини;;
;;;Y58.20;;Холерна вакцина;;
;;;Y58.30;;Чумна вакцина;;
;;;Y58.40;;Правцева вакцина;;
;;;Y58.50;;Дифтерійна вакцина;;
;;;Y58.60;;Кашлюкова вакцина, включаючи комбіновані вакцини  з кашлюковим компонентом;;
;;;Y58.80;;Змішані бактеріальні вакцини, за винятком комбінованих вакцин з кашлюковим компонентом;;
;;;Y58.90;;Iнші та неуточнені бактеріальні вакцини;;
;;Y59;;;Y59. Інші та неуточнені вакцини та біологічні речовини;;
;;;Y59.00;;Вірусні вакцини;;
;;;Y59.10;;Рикетсіозні вакцини;;
;;;Y59.20;;Антипротозойні вакцини;;
;;;Y59.30;;Iмуноглобулін;;
;;;Y59.80;;Iнші уточнені вакцини та біологічні речовини;;
;;;Y59.90;;Вакцини та біологічні речовини, неуточнені;;
;;Y60;;;Y60. Випадковий поріз, прокол, прорив чи кровотеча під час надання хірургічної та терапевтичної процедури ;;
;;;Y60.00;;Під час хірургічної операції;;
;;;Y60.10;;Під час інфузії чи трансфузії;;
;;;Y60.20;;Під час ниркового діалізу чи іншій перфузії;;
;;;Y60.30;;Під час ін'єкції чи імунізації;;
;;;Y60.40;;Під час ендоскопічного дослідження;;
;;;Y60.50;;Під час катетеризації серця;;
;;;Y60.60;;Під час аспірації рідини або тканини, пункції та іншої катетеризації;;
;;;Y60.70;;Під час проведення клізми;;
;;;Y60.80;;Під час іншого хірургічного та терапевтичного втручання;;
;;;Y60.90;;Під час неуточненого хірургічного та терапевтичного втручання;;
;;Y61;;;Y61. Випадкове залишення стороннього предмету в організмі під час надання хірургічної та терапевтичної процедури;;
;;;Y61.00;;Під час хірургічної операції;;
;;;Y61.10;;Під час проведення інфузії чи трансфузії;;
;;;Y61.20;;Під час ниркового діалізу чи іншій перфузії;;
;;;Y61.30;;Під час ін'єкції чи імунізації;;
;;;Y61.40;;Під час ендоскопічного дослідження;;
;;;Y61.50;;Під час катетеризації серця;;
;;;Y61.60;;Під час аспірації, пункції та іншої катетеризації;;
;;;Y61.70;;Під час видалення катетеру чи тампону;;
;;;Y61.80;;Під час іншої хірургічної або терапевтичної процедури;;
;;;Y61.90;;Під час неуточненої хірургічної або терапевтичної процедури;;
;;Y62;;;Y62. Недостатня стерильність під час виконання хірургічної та терапевтичної процедури;;
;;;Y62.00;;Під час хірургічної операції;;
;;;Y62.10;;Під час проведення інфузії чи трансфузії;;
;;;Y62.20;;Під час ниркового діалізу чи іншій перфузії;;
;;;Y62.30;;Під час ін'єкції чи імунізації;;
;;;Y62.40;;Під час ендоскопічного дослідження;;
;;;Y62.50;;Під час катетеризації серця;;
;;;Y62.60;;Під час аспірації рідини або тканини, пункції та іншої катетеризації;;
;;;Y62.80;;Під час іншої хірургічної або терапевтичної процедури;;
;;;Y62.90;;Під час неуточненої хірургічної та терапевтичної процедури;;
;;Y63;;;Y63. Помилкове дозування під час проведення хірургічної та терапевтичної процедури;;
;;;Y63.00;;Введення надмірної кількісті крові чи іншої рідини під час трансфузії чи інфузії;;
;;;Y63.10;;Неправильне розведення рідини, яка використовується під час інфузії;;
;;;Y63.20;;Передозування під час променевої терапії;;
;;;Y63.30;;Випадкове опромінення пацієнта під час виконання медичної процедури;;
;;;Y63.40;;Неправильне дозування під час електрошокової чи інсуліношокової терапії;;
;;;Y63.50;;Невідповідна температура при місцевій аплікації та накладанні пов'язки;;
;;;Y63.60;;Невикористання необхідного лікарського засобу, медикаменту чи біологічної речовини;;
;;;Y63.80;;Неправильне дозування під час іншої хірургічної або терапевтичної процедури;;
;;;Y63.90;;Неправильне дозування під час проведення неуточненої хірургічної або терапевтичної процедури;;
;;Y64;;;Y64. Забруднені медичні або біологічні речовини;;
;;;Y64.00;;Забруднені медичні або біологічні речовини для трансфузії чи інфузії;;
;;;Y64.10;;Забруднені медичні або біологічні речовини для ін'єкції чи вакцинації;;
;;;Y64.80;;Забруднені медичні або біологічні речовини, введені іншим способом;;
;;;Y64.90;;Забруднені медичні або біологічні речовини, введені неуточненим способом;;
;;Y65;;;Y65. Iнші нещасні випадки під час надання хірургічної та терапевтичної допомоги;;
;;;Y65.00;;Несумісність перелитої крові;;
;;;Y65.10;;Використання для вливання помилково взятої рідини;;
;;;Y65.20;;Дефект при накладенні шва чи лігатури під час хірургічної операції;;
;;;Y65.30;;Неправильне положення ендотрахеальної трубки під час наркозу;;
;;;Y65.40;;Дефект введення чи видалення іншої трубки чи інструменту;;
;;;Y65.50;;Виконання операції, що не відповідає показанням;;
;;;Y65.80;;Iнше уточнене випадкове нанесення шкоди хворому під час надання хірургічної та терапевтичної допомоги;;
;;Y66;;;Y66. Ненадання хірургічної та терапевтичної допомоги;;
;;;Y66.00;;Ненадання хірургічної та терапевтичної допомоги;;
;;Y69;;;Y69. Неуточнений нещасний випадок під час надання хірургічної та терапевтичної допомоги;;
;;;Y69.00;;Неуточнений нещасний випадок під час надання хірургічної та терапевтичної допомоги;;
;;Y70;;;Y70. Прилади для анестезії та пов'язані з ними несприятливі випадки;;
;;;Y70.00;;Прилади для анестезії та пов'язані з ними несприятливі випадки;;
;;Y71;;;Y71. Прилади для діагностики і лікування хвороб системи кровообігу та пов'язані з ними несприятливі випадки;;
;;;Y71.00;;Прилади для діагностики і лікування хвороб системи кровообігу та пов'язані з ними несприятливі випадки;;
;;Y72;;;Y72. Прилади для діагностики і лікування хвороб вуха, горла, носа та пов'язані з ними несприятливі випадки;;
;;;Y72.00;;Прилади для діагностики і лікування хвороб вуха, горла, носа та пов'язані з ними несприятливі випадки;;
;;Y73;;;Y73. Прилади для діагностики і лікування хвороб органів травлення і сечостатевої системи та пов'язані з ними несприятливі випадки;;
;;;Y73.00;;Прилади для діагностики і лікування хвороб органів травлення і сечостатевої системи та пов'язані з ними несприятливі випадки;;
;;Y74;;;Y74. Прилади, що використовуються в лікарнях загального типу і прилади індивідуального користування та пов'язані з ними несприятливі випадки;;
;;;Y74.00;;Прилади, що використовуються в лікарнях загального типу і прилади індивідуального користування та пов'язані з ними несприятливі випадки;;
;;Y75;;;Y75. Прилади для діагностики і лікування хвороб нервової системи та пов'язані з ними несприятливі випадки;;
;;;Y75.00;;Прилади для діагностики і лікування хвороб нервової системи та пов'язані з ними несприятливі випадки;;
;;Y76;;;Y76. Прилади та інструменти, що використовуються в акушерстві та гінекології та пов'язані з ними несприятливі випадки;;
;;;Y76.00;;Прилади та інструменти, що використовуються в акушерстві та гінекології та пов'язані з ними несприятливі випадки;;
;;Y77;;;Y77. Офтальмологічні прилади та інструменти та пов'язані з ними несприятливі випадки;;
;;;Y77.00;;Офтальмологічні прилади та інструменти та пов'язані з ними несприятливі випадки;;
;;Y78;;;Y78. Радіологічні прилади та пов'язані з ними несприятливі випадки;;
;;;Y78.00;;Радіологічні прилади та пов'язані з ними несприятливі випадки;;
;;Y79;;;Y79. Ортопедичні прилади та пов'язані з ними несприятливі випадки;;
;;;Y79.00;;Ортопедичні прилади та пов'язані з ними несприятливі випадки;;
;;Y80;;;Y80. Фізіотерапевтичні прилади та пристрої, з якими пов'язані нещасні випадки;;
;;;Y80.00;;Фізіотерапевтичні прилади та пристрої, з якими пов'язані нещасні випадки;;
;;Y81;;;Y81. Прилади та пристрої для загальної та пластичної хірургії, з якими пов'язані нещасні випадки;;
;;;Y81.00;;Прилади та пристрої для загальної та пластичної хірургії, з якими пов'язані нещасні випадки;;
;;Y82;;;Y82. Iнші та неуточнені медичні прилади та пристрої, з якими пов'язані нещасні випадки;;
;;;Y82.00;;Iнші та неуточнені медичні прилади та пристрої, з якими пов'язані нещасні випадки;;
;;Y83;;;Y83. Хірургічні операції та інші хірургічні процедури як причина анормальної реакції чи пізнього ускладнення у пацієнта без згадки про випадкове заподіяння шкоди хворому під час процедури;;
;;;Y83.00;;Хірургічна операція з трансплантацією цілого органу;;
;;;Y83.10;;Хірургічна операція з імплантацією штучного внутрішнього пристрою;;
;;;Y83.20;;Хірургічна операція з накладанням анастомозу, шунту чи трансплантату;;
;;;Y83.30;;Хірургічна операція з накладанням зовнішньої стоми;;
;;;Y83.40;;Iнші відновні хірургічні операції;;
;;;Y83.50;;Ампутація кінцівки(ок);;
;;;Y83.60;;Видалення іншого органу (часткове) (повне);;
;;;Y83.80;;Iнші хірургічні операції;;
;;;Y83.90;;Хірургічна операція, неуточнена;;
;;Y84;;;Y84. Iнші медичні процедури, як причина анормальної реакції чи пізнього ускладнення у пацієнта без згадки про випадкове заподіяння шкоди йому під час процедури;;
;;;Y84.00;;Катетеризація серця;;
;;;Y84.10;;Нирковий діаліз;;
;;;Y84.20;;Радіологічна процедура та променева терапія;;
;;;Y84.30;;Шокова терапія;;
;;;Y84.40;;Аспірація рідини;;
;;;Y84.50;;Введення шлункового чи дуоденального зонду;;
;;;Y84.60;;Катетеризація сечових шляхів;;
;;;Y84.70;;Взяття проби крові;;
;;;Y84.80;;Iнші медичні процедури;;
;;;Y84.90;;Медична процедура, неуточнена;;
;Y90-Y98;;;;Y90-Y98. Додаткові фактори, які мають відношення до причин захворюваності та смертності, класифікованих в інших рубріках;;
;;Y85;;;Y85. Віддалені наслідки транспортних нещасних випадків;;
;;;Y85.00;;Віддалені наслідки нещасного випадку, пов’язаного з мототранспортними засобами;;
;;;Y85.90;;Віддалені наслідки інших і неуточнених транспортних нещасних випадків;;
;;Y86;;;Y86. Віддалені наслідки інших нещасних випадків;;
;;Y87;;;Y87. Віддалені наслідки навмисного самоушкодження, нападу та випадків з невизначеним наміром;;
;;;Y87.00;;Віддалені наслідки навмисного самоушкодження;;
;;;Y87.10;;Віддалені наслідки нападу;;
;;;Y87.20;;Віддалені наслідки випадків з невизначеним наміром;;
;;Y88;;;Y88. Віддалені наслідки хірургічного та терапевтичного втручання, як зовнішньої причини захворюваності та смертності;;
;;;Y88.00;;Віддалені наслідки побічних ефектів, спричинених лікарськими засобами, медикаментами та біологічними субстанціями при терапевтичному їх використанні;;
;;;Y88.10;;Віддалені наслідки випадкового ушкодження пацієнта під час хірургічних та терапевтичних процедур;;
;;;Y88.20;;Віддалені наслідки нещасних випадків, пов'язаних з застосуванням медичного обладнання при діагностичному та терапевтичному їх використанні;;
;;;Y88.30;;Віддалені наслідки хірургічних та терапевтичних процедур, як причина анормальної реакції чи пізнього ускладнення у пацієнта без згадки про випадкове ушкодження хворого під час процедури;;
;;Y89;;;Y89. Віддалені наслідки інших зовнішніх причин;;
;;;Y89.00;;Віддалені наслідки дій, передбачених законом;;
;;;Y89.10;;Віддалені наслідки військових дій;;
;;;Y89.90;;Віддалені наслідки неуточнених зовнішніх причин;;
;;Y90;;;Y90. Доказ впливу алкоголю, визначеного по його вмісту в крові;;
;;;Y90.00;;Вміст алкоголю в крові, нижчий за 20 мг/100 мл;;
;;;Y90.10;;Вміст алкоголю в крові 2039 мг/100 мл;;
;;;Y90.20;;Вміст алкоголю в крові 4059 мг/100 мл;;
;;;Y90.30;;Вміст алкоголю в крові 6079 мг/100 мл ;;
;;;Y90.40;;Вміст алкоголю в крові 8099 мг/100 мл ;;
;;;Y90.50;;Вміст алкоголю в крові 100119 мг/100 мл ;;
;;;Y90.60;;Вміст алкоголю в крові 120199 мг/100 мл ;;
;;;Y90.70;;Вміст алкоголю в крові 200239 мг/100 мл;;
;;;Y90.80;;Вміст алкоголю в крові 240 мг/100 мл чи більше;;
;;;Y90.90;;Наявність алкоголю в крові, вміст неуточнений;;
;;Y91;;;Y91. Доказ впливу алкоголю, визначеного по ступіню сп'яніння;;
;;;Y91.00;;Алкогольна інтоксикація легкого ступеня;;
;;;Y91.10;;Алкогольна інтоксикація середнього ступеня;;
;;;Y91.20;;Алкогольна інтоксикація тяжкого ступеня;;
;;;Y91.30;;Алкогольна інтоксикація дуже тяжкого ступеня;;
;;;Y91.90;;Алкогольне сп'яніння, неуточнене;;
;;Y95;;;Y95. Стан госпіталізму;;
;;;Y95.00;;Стан госпіталізму;;
;;Y96;;;Y96. Фактори, пов'язані з умовами праці;;
;;;Y96.00;;Фактори, пов'язані з умовами праці;;
;;Y97;;;Y97. Фактори, пов'язані з забрудненням навколишнього середовища;;
;;;Y97.00;;Фактори, пов'язані з забрудненням навколишнього середовища;;
;;Y98;;;Y98. Фактори, пов'язані зі способом життя;;
;;;Y98.00;;Фактори, пов'язані зі способом життя;;
Z00-Z99;;;;;Z00-Z99. ЗАГАЛЬНИЙ ОГЛЯД ТА ОБСТЕЖЕННЯ ОСІБ;;
;Z00-Z19;;;;Z00-Z19. Звертання до закладів охорони здоров'я для огляду та обстеження;;
;;Z00;;;Z00. Загальний огляд та обстеження осіб при відсутності скарг або встановленого діагнозу;;
;;;Z00.00;;Загальний медичний огляд;;
;;;Z00.10;;Чергове обстеження стану здоров'я дитини ;;
;;;Z00.20;;Обстеження в період швидкого росту в дитинстві;;
;;;Z00.30;;Обстеження з метою оцінки стану розвитку підлітків;;
;;;Z00.40;;Загальне психіатричне обстеження, не класифіковане в інших рубриках;;
;;;Z00.50;;Обстеження потенційного донора органу чи тканини;;
;;;Z00.60;;Обстеження для порівняння з нормою чи контролем при клінічних наукових дослідженнях;;
;;;Z00.80;;Iнші загальні обстеження;;
;;Z01;;;Z01. Iнші спеціальні огляди та обстеження осіб при відсутності скарг або встановленого діагнозу;;
;;;Z01.00;;Обстеження очей та зору;;
;;;Z01.10;;Обстеження вух та слуху;;
;;;Z01.20;;Стоматологічне обстеження;;
;;;Z01.30;;Визначення кров'яного тиску ;;
;;;Z01.40;;Гінекологічне обстеження (загальне) (чергове);;
;;;Z01.50;;Діагностичні шкірні й сенсибілізаційні тести;;
;;;Z01.60;;Радіологічне обстеження, не класифіковане в інших рубриках;;
;;;Z01.70;;Лабораторне обстеження;;
;;;Z01.80;;Iнші уточнені спеціальні обстеження;;
;;;Z01.90;;Спеціальні обстеження, неуточнені;;
;;Z02;;;Z02. Звертання та обстеження з адміністративною метою;;
;;;Z02.00;;Обстеження в зв'язку із вступом до навчального закладу ;;
;;;Z02.10;;Обстеження перед вступом на роботу;;
;;;Z02.20;;Обстеження в зв’язку із вступом до закладу тривалого перебування;;
;;;Z02.30;;Обстеження призовників при наборі на військову службу ;;
;;;Z02.40;;Обстеження для одержання прав водія;;
;;;Z02.50;;Обстеження для участі у спортивних змаганнях;;
;;;Z02.60;;Обстеження в зв’язку із страхуванням;;
;;;Z02.70;;Звертання за медичними документами;;
;;;Z02.80;;Iнші обстеження з адмістративною метою;;
;;;Z02.90;;Обстеження з адмістративною метою, неуточнене;;
;;Z03;;;Z03. Медичне спостереження й оцінка при підозрі на хворобу або патологічний стан;;
;;;Z03.00;;Спостереження при підозрі на туберкульоз;;
;;;Z03.10;;Спостереження при підозрі на злоякісну пухлину ;;
;;;Z03.20;;Спостереження при підозрі на психічну хворобу або розлад поведінки;;
;;;Z03.30;;Спостереження при підозрі на розлад нервової системи;;
;;;Z03.40;;Спостереження при підозрі на інфаркт міокарду;;
;;;Z03.50;;Спостереження при підозрі на інші серцевосудинні захворювання;;
;;;Z03.60;;Спостереження при підозрі на токсичний вплив проковтнутих речовин;;
;;;Z03.80;;Спостереження при підозрі на інші хвороби та стани;;
;;;Z03.90;;Спостереження при підозрі на хвороби чи стани, неуточнені;;
;;Z04;;;Z04. Обстеження та спостереження з іншою метою;;
;;;Z04.00;;Тест на вміст алкоголю та лікарських препаратів в крові;;
;;;Z04.10;;Обстеження та спостереження після нещасного випадку на транспорті;;
;;;Z04.20;;Обстеження та спостереження після нещасного випадку на виробництві;;
;;;Z04.30;;Обстеження та спостереження після інших нещасних випадків;;
;;;Z04.40;;Обстеження та спостереження в зв'язку з заявою про згвалтування або спокушання;;
;;;Z04.50;;Обстеження та спостереження після іншої спричиненої травми;;
;;;Z04.60;;Загальне психіатричне обстеження на запит офіційних установ;;
;;;Z04.80;;Обстеження та спостереження з інших уточнених причин;;
;;;Z04.90;;Обстеження та спостереження з неуточнених причин;;
;;Z08;;;Z08. Наступне обстеження після лікування злоякісного новоутворення;;
;;;Z08.00;;Наступне обстеження після хірургічного видалення злоякісного новоутворення;;
;;;Z08.10;;Наступне обстеження після радіотерапії злоякісного новоутворення;;
;;;Z08.20;;Наступне обстеження після хіміотерапіїзлоякісного новоутворення;;
;;;Z08.70;;Наступне обстеження після комбінованого лікування злоякісного новоутворення;;
;;;Z08.80;;Наступне обстеження після застосування іншого методу лікування злоякісного новоутворення;;
;;;Z08.90;;Наступне обстеження після застосування неуточненого методу лікування злоякісного новоутворення;;
;;Z09;;;Z09. Наступне обстеження після лікування станів, що не відносяться до злоякісних новоутворень;;
;;;Z09.00;;Наступне обстеження після хірургічного втручання з приводу інших станів;;
;;;Z09.10;;Наступне обстеження після радіотерапії з приводу інших станів;;
;;;Z09.20;;Наступне обстеження після хіміотерапії при інших станах;;
;;;Z09.30;;Наступне обстеження після психотерапії;;
;;;Z09.40;;Наступне обстеження після лікування перелому;;
;;;Z09.70;;Наступне обстеження після комбінованого лікування інших станів;;
;;;Z09.80;;Наступне обстеження після інших видів лікування при інших станах;;
;;;Z09.90;;Наступне обстеження після неуточненого виду лікування при інших станах;;
;;Z10;;;Z10. Рутинне загальне обстеження певних груп населення;;
;;;Z10.00;;Професійне медичне обстеження;;
;;;Z10.10;;Чергове загальне медичне обстеження осіб, що проживають в спеціальних закладах;;
;;;Z10.20;;Чергове загальне обстеження здоров'я персоналу збройних сил;;
;;;Z10.30;;Чергове загальне медичне обстеження членів спортивних команд;;
;;;Z10.80;;Чергове загальне медичне обстеження інших певних груп населення;;
;;Z11;;;Z11. Спеціальне скринінгове обстеження з метою виявлення інфекційних та паразитарних хвороб;;
;;;Z11.00;;Спеціальне скринінгове обстеження з метою виявлення кишкових інфекційних хвороб;;
;;;Z11.10;;Спеціальне скринінгове обстеження з метою виявлення тубуркульозу дихальних шляхів;;
;;;Z11.20;;Спеціальне скринінгове обстеження з метою виявлення інших бактеріальних хвороб;;
;;;Z11.30;;Спеціальне скринінгове обстеження з метою виявлення інфекцій, що передаються переважно статевим шляхом;;
;;;Z11.40;;Спеціальне скринінгове обстеження з метою виявлення інфікування вірусом імунодефіциту людини (ВIЛ);;
;;;Z11.50;;Спеціальне скринінгове обстеження з метою виявлення інших вірусних хвороб;;
;;;Z11.60;;Спеціальне скринінгове обстеження з метою виявлення інших протозойних хвороб та гельмінтозів ;;
;;;Z11.80;;Спеціальне скринінгове обстеження з метою виявлення інших інфекційних та паразитарних хвороб;;
;;;Z11.90;;Спеціальне скринінгове обстеження з метою виявлення інфекційних та паразитарних хвороб неуточнених;;
;;Z12;;;Z12. Спеціальне скринінгове обстеження з метою виявлення злоякісних новоутворень;;
;;;Z12.00;;Спеціальне скринінгове обстеження з метою виявлення новоутворення шлунку;;
;;;Z12.10;;Спеціальне скринінгове обстеження з метою виявлення новоутворення шлунковокишкового тракту;;
;;;Z12.20;;Спеціальне скринінгове обстеження з метою виявлення новоутворення органів дихання;;
;;;Z12.30;;Спеціальне скринінгове обстеження з метою виявлення новоутворення молочної залози;;
;;;Z12.40;;Спеціальне скринінгове обстеження з метою виявлення новоутворення шийки матки;;
;;;Z12.50;;Спеціальне скринінгове обстеження з метою виявлення новоутворення передміхурової залози;;
;;;Z12.60;;Спеціальне скринінгове обстеження з метою виявлення новоутворення сечового міхура;;
;;;Z12.80;;Спеціальне скринінгове обстеження з метою виявлення новоутворень інших локалізацій;;
;;;Z12.90;;Спеціальне скринінгове обстеження з метою виявлення новоутворення, неуточненого;;
;;Z13;;;Z13. Спеціальне скринінгове обстеження з метою виявлення інших хвороб або порушень;;
;;;Z13.00;;Спеціальне скринінгове обстеження з метою виявлення хвороб крові та кровотворних органів та деяких порушень з залученням імунного механізму;;
;;;Z13.10;;Спеціальне скринінгове обстеження з метою виявлення цукрового діабету;;
;;;Z13.20;;Спеціальне скринінгове обстеження з метою виявлення розладів харчування;;
;;;Z13.30;;Спеціальне скринінгове обстеження з метою виявлення психічних розладів та порушень поведінки;;
;;;Z13.40;;Спеціальне скринінгове обстеження з метою виявлення відхилень від нормального розвитку в дитинстві;;
;;;Z13.50;;Спеціальне скринінгове обстеження з метою виявлення хвороб ока чи вуха;;
;;;Z13.60;;Спеціальне скринінгове обстеження з метою виявлення серцевосудинних хвороб;;
;;;Z13.70;;Спеціальне скринінгове обстеження з метою виявлення вроджених вад розвитку, деформацій та хромосомних аномалій;;
;;;Z13.80;;Спеціальне скринінгове обстеження з метою виявлення інших уточнених хвороб та станів ;;
;;;Z13.90;;Спеціальне скринінгове обстеження, неуточнене;;
;Z20-Z29;;;;Z20-Z29. Звертання до закладів охорони здоров'я при потенційній небезпеці для здоров'я, пов'язаній з інфекційними хворобами;;
;;Z20;;;Z20. Контакт з хворим або можливість зараження інфекційними хворобами;;
;;;Z20.00;;Контакт з хворим або можливість зараження кишковими інфекційними хворобами;;
;;;Z20.10;;Контакт з хворим або можливість зараження туберкульозом;;
;;;Z20.20;;Контакт з хворим або можливість зараження інфекційними хворобами, що передаються переважно статевим шляхом;;
;;;Z20.30;;Контакт з хворим або можливість зараження сказом ;;
;;;Z20.40;;Контакт з хворим або можливість зараження краснухою (червоною висипкою);;
;;;Z20.50;;Контакт з хворим або можливість зараження вірусним гепатитом;;
;;;Z20.60;;Контакт з хворим або можливість зараження вірусом імунодефіциту людини (ВIЛ);;
;;;Z20.70;;Контакт з хворим або можливість зараження педикульозом, акаріазом та іншими паразитарними хворобами;;
;;;Z20.80;;Контакт з хворим або можливість зараження іншими інфекційними хворобами;;
;;;Z20.90;;Контакт з хворим або можливість зараження іншими неуточненими інфекційними хворобами;;
;;Z21;;;Z21. Безсимптомне носійство вірусу імунодефіциту людини (ВIЛ);;
;;;Z21.00;;Безсимптомне носійство вірусу імунодефіциту людини (ВIЛ);;
;;Z22;;;Z22. Носійство збудника інфекційної хвороби;;
;;;Z22.00;;Носійство збудника черевного тифу;;
;;;Z22.10;;Носійство збудників інших шлунковокишкових інфекційних хвороб;;
;;;Z22.20;;Носійство збудників дифтерії;;
;;;Z22.30;;Носійство збудників інших уточнених бактеріальних захорювань;;
;;;Z22.40;;Носійство збудників інфекційних хвороб, що передаються переважно статевим шляхом;;
;;;Z22.50;;Носійство збудника вірусного гепатиту;;
;;;Z22.60;;Носійство збудника інфекційної хвороби, зумовленої людським Тлімфотропним вірусом типу 1 (НТLV1);;
;;;Z22.80;;Носійство збудників інших інфекційних хвороб;;
;;;Z22.90;;Носійство збудників інфекційних хвороб, неуточнених;;
;;Z23;;;Z23. Необхідність імунізації проти однієї бактеріальної хвороби;;
;;;Z23.00;;Необхідність імунізації тільки проти холери;;
;;;Z23.10;;Необхідність імунізації тільки проти черевного тифу та паратифу (ТАВ);;
;;;Z23.20;;Необхідність імунізації проти туберкульозу (БЦЖ);;
;;;Z23.30;;Необхідність імунізації проти чуми;;
;;;Z23.40;;Необхідність імунізації проти туляремії;;
;;;Z23.50;;Необхідність імунізації тільки проти правця;;
;;;Z23.60;;Необхідність імунізації тільки проти дифтерії;;
;;;Z23.70;;Необхідність імунізації тільки проти кашлюку;;
;;;Z23.80;;Необхідність імунізації проти іншого одного бактеріального захворювання;;
;;Z24;;;Z24. Необхідність імунізації проти однієї певної вірусної хвороби;;
;;;Z24.00;;Необхідність імунізації проти поліомієліту;;
;;;Z24.10;;Необхідність імунізації проти вірусного енцефаліту, що передається членистоногими;;
